country,year,region,population,life_expectancy,age5_surviving,babies_per_woman,gdp_per_capita,gdp_per_day
Netherlands,2002,Europe,16076427,78.5,99.41,1.73,41848,114.5735797
Netherlands,2003,Europe,16167421,78.7,99.43,1.75,41761,114.3353867
Netherlands,2004,Europe,16253397,79.1,99.44,1.73,42389,116.054757
Netherlands,2005,Europe,16331646,79.6,99.46,1.71,43243,118.3928816
Netherlands,2006,Europe,16401105,79.9,99.48,1.72,44823,122.7186858
Netherlands,2007,Europe,16463031,80.2,99.5,1.72,46605,127.5975359
Netherlands,2008,Europe,16519862,80.3,99.52,1.77,47388,129.7412731
Netherlands,2009,Europe,16575173,80.6,99.54,1.79,45590,124.8186174
Netherlands,2010,Europe,16631571,80.8,99.56,1.8,45843,125.5112936
Netherlands,2011,Europe,16689863,80.9,99.57,1.76,46388,127.0034223
Netherlands,2012,Europe,16749318,81,99.58,1.76,45484,124.5284052
Netherlands,2013,Europe,16809157,81.2,99.6,1.77,45021,123.2607803
Netherlands,2014,Europe,16868020,81.3,99.61,1.78,45281,123.9726215
Netherlands,2015,Europe,16924929,81.3,99.62,1.78,45784,125.3497604
New Zealand,1800,Asia,100000,34.05,60.901,5.25,658,1.801505818
New Zealand,1810,Asia,100000,34.05,60.901,5.25,659,1.804243669
New Zealand,1820,Asia,100000,34.05,60.901,5.25,660,1.80698152
New Zealand,1830,Asia,91723,34.05,60.901,5.25,661,1.80971937
New Zealand,1840,Asia,82479,34.05,60.901,5.25,662,1.812457221
New Zealand,1850,Asia,94934,34.05,60.901,5.25,1898,5.196440794
New Zealand,1860,Asia,157114,34.05,85.267,5.06,3674,10.05886379
New Zealand,1870,Asia,301045,34.05,86.344,5.67,5156,14.11635866
New Zealand,1880,Asia,505065,38.51,86.344,5.46,6241,17.08692676
New Zealand,1890,Asia,669985,42.98,88.8,3.94,6265,17.15263518
New Zealand,1900,Asia,815519,47.44,89.48,3.43,7181,19.6605065
New Zealand,1910,Asia,1044340,51.9,90.656,3.51,8896,24.3559206
New Zealand,1920,Asia,1236395,56.36,93.396,3.36,9453,25.88090349
New Zealand,1930,Asia,1491937,60.83,95.347,2.52,8359,22.88569473
New Zealand,1940,Asia,1629869,65.29,95.561,3.03,10673,29.22108145
New Zealand,1950,Asia,1908001,69.3,96.45,3.47,14391,39.40041068
New Zealand,1951,Asia,1947802,69.17,96.52,3.27,13032,35.67967146
New Zealand,1952,Asia,1992619,69.4,96.61,3.32,13281,36.3613963
New Zealand,1953,Asia,2040015,70.25,96.7,3.39,13388,36.65434634
New Zealand,1954,Asia,2088194,70.36,96.79,3.46,14907,40.81314168
New Zealand,1955,Asia,2136000,70.49,96.87,3.49,14883,40.74743326
New Zealand,1956,Asia,2182943,70.75,96.93,3.47,15358,42.04791239
New Zealand,1957,Asia,2229176,70.27,96.99,3.51,15441,42.275154
New Zealand,1958,Asia,2275392,70.9,97.05,3.56,15688,42.95140315
New Zealand,1959,Asia,2322669,70.82,97.12,3.55,16454,45.04859685
New Zealand,1960,Asia,2371999,71.28,97.21,3.54,16179,44.29568789
New Zealand,1961,Asia,2423769,71,97.32,3.61,16664,45.62354552
New Zealand,1962,Asia,2477328,71.26,97.42,3.51,16646,45.5742642
New Zealand,1963,Asia,2530791,71.33,97.53,3.41,17340,47.47433265
New Zealand,1964,Asia,2581578,71.37,97.62,3.22,17837,48.83504449
New Zealand,1965,Asia,2628003,71.3,97.69,3.05,18632,51.01163587
New Zealand,1966,Asia,2668590,71.16,97.75,3.13,19467,53.29774127
New Zealand,1967,Asia,2704205,71.54,97.8,3,18309,50.12731006
New Zealand,1968,Asia,2738283,71.2,97.84,3.02,18082,49.50581793
New Zealand,1969,Asia,2775684,71.57,97.88,3.01,19745,54.05886379
New Zealand,1970,Asia,2819548,71.35,97.92,2.95,19200,52.56673511
New Zealand,1971,Asia,2871810,71.8,97.97,3.02,19871,54.40383299
New Zealand,1972,Asia,2930469,71.92,98.01,2.9,20349,55.71252567
New Zealand,1973,Asia,2989985,71.78,98.06,2.73,21342,58.4312115
New Zealand,1974,Asia,3042573,72.03,98.11,2.61,22131,60.59137577
New Zealand,1975,Asia,3082883,72.3,98.17,2.46,21467,58.77344285
New Zealand,1976,Asia,3108745,72.5,98.23,2.37,21749,59.54551677
New Zealand,1977,Asia,3122551,72.25,98.29,2.32,20623,56.46269678
New Zealand,1978,Asia,3129098,73.14,98.34,2.19,20707,56.69267625
New Zealand,1979,Asia,3135453,73.18,98.39,2.24,21144,57.88911704
New Zealand,1980,Asia,3146771,72.98,98.44,2.15,21259,58.20396988
New Zealand,1981,Asia,3164965,73.77,98.48,2.16,22191,60.75564682
New Zealand,1982,Asia,3188664,73.87,98.52,2.1,22436,61.42642026
New Zealand,1983,Asia,3215826,73.97,98.55,2.1,22808,62.44490075
New Zealand,1984,Asia,3243078,74.53,98.58,2.12,23698,64.88158795
New Zealand,1985,Asia,3268192,74.03,98.62,2.14,23750,65.02395619
New Zealand,1986,Asia,3290132,74.28,98.66,2.16,24180,66.20123203
New Zealand,1987,Asia,3310408,74.36,98.71,2.24,24222,66.31622177
New Zealand,1988,Asia,3332297,74.64,98.76,2.32,24060,65.87268994
New Zealand,1989,Asia,3360350,75.05,98.82,2.33,24206,66.27241615
New Zealand,1990,Asia,3397534,75.6,98.88,2.4,24021,65.76591376
New Zealand,1991,Asia,3445596,75.9,98.94,2.36,22636,61.97399042
New Zealand,1992,Asia,3502765,76.2,99,2.31,22651,62.01505818
New Zealand,1993,Asia,3564227,76.5,99.05,2.22,23830,65.24298426
New Zealand,1994,Asia,3623181,76.7,99.09,2.13,24716,67.66872005
New Zealand,1995,Asia,3674886,77,99.13,2.11,25476,69.74948665
New Zealand,1996,Asia,3717239,77.3,99.16,2.07,25984,71.14031485
New Zealand,1997,Asia,3752102,77.6,99.19,2.05,26152,71.60027379
New Zealand,1998,Asia,3783516,78,99.22,1.96,26077,71.39493498
New Zealand,1999,Asia,3817489,78.2,99.24,2,27371,74.93771389
New Zealand,2000,Asia,3858234,78.4,99.26,1.98,27963,76.55852156
New Zealand,2001,Asia,3906911,78.6,99.28,1.96,28752,78.71868583
New Zealand,2002,Asia,3961695,78.9,99.3,1.95,29637,81.14168378
New Zealand,2003,Asia,4020195,79.1,99.31,1.98,30404,83.24161533
New Zealand,2004,Asia,4078779,79.4,99.33,2.02,31098,85.14168378
New Zealand,2005,Asia,4134699,79.8,99.34,2.05,31798,87.05817933
New Zealand,2006,Asia,4187584,79.9,99.35,2.09,32281,88.38056126
New Zealand,2007,Asia,4238021,80.1,99.36,2.11,32928,90.15195072
New Zealand,2008,Asia,4285380,80.3,99.36,2.12,32122,87.94524298
New Zealand,2009,Asia,4329124,80.5,99.37,2.13,31723,86.85284052
New Zealand,2010,Asia,4369027,80.8,99.38,2.12,31824,87.12936345
New Zealand,2011,Asia,4404483,80.8,99.39,2.1,32283,88.38603696
New Zealand,2012,Asia,4435883,81.1,99.4,2.07,32806,89.81793292
New Zealand,2013,Asia,4465276,81.4,99.41,2.05,33360,91.33470226
New Zealand,2014,Asia,4495482,81.4,99.42,2.03,33538,91.8220397
New Zealand,2015,Asia,4528526,81.4,99.43,2.02,34186,93.59616701
Nicaragua,1800,America,219387,25.4,49.061,6.16,973,2.663928816
Nicaragua,1810,America,219387,25.4,49.061,6.16,975,2.669404517
Nicaragua,1820,America,229075,25.4,49.061,6.16,976,2.672142368
Nicaragua,1830,America,258484,25.4,49.061,6.16,1085,2.970568104
Nicaragua,1840,America,303135,25.4,49.061,6.16,1207,3.3045859
Nicaragua,1850,America,345374,25.4,49.061,6.16,1342,3.674195756
Nicaragua,1860,America,375911,25.4,49.061,6.16,1492,4.084873374
Nicaragua,1870,America,405582,25.4,49.061,6.16,1659,4.542094456
Nicaragua,1880,America,449633,25.4,49.061,6.16,1845,5.051334702
Nicaragua,1890,America,505573,25.4,49.061,6.16,2052,5.618069815
Nicaragua,1900,America,571352,25.4,49.171,6.16,2282,6.247775496
Nicaragua,1910,America,659199,25.4,49.963,6.16,2537,6.945927447
Nicaragua,1920,America,759914,24.56,49.94,6.16,2821,7.72347707
Nicaragua,1930,America,815187,29.14,57.231,6.16,3136,8.585900068
Nicaragua,1940,America,986178,34.47,64.64,6.4,3019,8.265571526
Nicaragua,1950,America,1294993,42.88,74.259,6.88,3527,9.656399726
Nicaragua,1951,America,1331740,43.38,75.263,6.98,3651,9.995893224
Nicaragua,1952,America,1371525,44.18,76.227,7.16,4140,11.33470226
Nicaragua,1953,America,1414276,44.98,77.154,7.3,4110,11.25256674
Nicaragua,1954,America,1459850,45.78,78.044,7.4,4356,11.92607803
Nicaragua,1955,America,1508020,46.59,78.9,7.47,4503,12.32854209
Nicaragua,1956,America,1558473,47.4,79.16,7.5,4360,11.93702943
Nicaragua,1957,America,1610819,48.22,79.42,7.5,4580,12.53935661
Nicaragua,1958,America,1664607,49.04,79.63,7.46,4450,12.183436
Nicaragua,1959,America,1719364,49.86,79.85,7.41,4373,11.97262149
Nicaragua,1960,America,1774696,50.69,80.07,7.34,4292,11.75085558
Nicaragua,1961,America,1830400,51.53,80.3,7.26,4466,12.22724162
Nicaragua,1962,America,1886560,52.36,80.52,7.18,4793,13.12251882
Nicaragua,1963,America,1943591,53.19,80.75,7.11,5143,14.0807666
Nicaragua,1964,America,2002119,54.04,81,7.05,5559,15.21971253
Nicaragua,1965,America,2062633,54.88,81.24,7.01,5892,16.13141684
Nicaragua,1966,America,2125233,55.74,81.51,6.98,5890,16.12594114
Nicaragua,1967,America,2189880,56.6,81.8,6.96,6097,16.69267625
Nicaragua,1968,America,2256779,57.47,82.12,6.94,5981,16.37508556
Nicaragua,1969,America,2326136,58.33,82.48,6.92,6173,16.90075291
Nicaragua,1970,America,2398095,59.18,82.86,6.89,6031,16.5119781
Nicaragua,1971,America,2472656,60.01,83.28,6.86,6120,16.75564682
Nicaragua,1972,America,2549779,60.8,83.76,6.81,6128,16.77754962
Nicaragua,1973,America,2629503,61.56,84.29,6.75,6249,17.10882957
Nicaragua,1974,America,2711847,62.28,84.89,6.68,6914,18.92950034
Nicaragua,1975,America,2796748,62.95,85.53,6.6,6680,18.28884326
Nicaragua,1976,America,2884156,63.59,86.22,6.51,6796,18.60643395
Nicaragua,1977,America,2973805,64.17,86.95,6.42,7137,19.54004107
Nicaragua,1978,America,3065118,64.73,87.68,6.33,6433,17.61259411
Nicaragua,1979,America,3157356,65.28,88.4,6.23,4575,12.52566735
Nicaragua,1980,America,3249910,65.83,89.09,6.13,4577,12.53114305
Nicaragua,1981,America,3342666,66.38,89.73,6.02,4658,12.75290897
Nicaragua,1982,America,3435527,66.95,90.32,5.89,4493,12.30116359
Nicaragua,1983,America,3527935,67.56,90.85,5.75,4593,12.57494867
Nicaragua,1984,America,3619252,68.2,91.32,5.59,4390,12.01916496
Nicaragua,1985,America,3709091,68.89,91.73,5.43,4112,11.25804244
Nicaragua,1986,America,3796914,69.67,92.11,5.27,3934,10.770705
Nicaragua,1987,America,3882940,70.51,92.44,5.12,3808,10.4257358
Nicaragua,1988,America,3968453,71.4,92.74,4.99,3295,9.021218344
Nicaragua,1989,America,4055262,72.35,93.03,4.87,3159,8.648870637
Nicaragua,1990,America,4144564,73.3,93.31,4.75,3025,8.281998631
Nicaragua,1991,America,4236805,73.7,93.6,4.64,2948,8.07118412
Nicaragua,1992,America,4331273,73.6,93.88,4.52,2888,7.906913073
Nicaragua,1993,America,4426577,73.9,94.17,4.38,2807,7.685147159
Nicaragua,1994,America,4520727,74.1,94.45,4.23,2833,7.75633128
Nicaragua,1995,America,4612229,74.4,94.73,4.06,2934,8.032854209
Nicaragua,1996,America,4700777,74.7,95,3.88,3057,8.369609856
Nicaragua,1997,America,4786641,75,95.26,3.7,3117,8.533880903
Nicaragua,1998,America,4869627,73.2,94.97,3.54,3175,8.692676249
Nicaragua,1999,America,4949661,75.6,95.75,3.38,3342,9.149897331
Nicaragua,2000,America,5026792,76,95.97,3.25,3424,9.374401095
Nicaragua,2001,America,5100750,76.2,96.17,3.14,3474,9.511293634
Nicaragua,2002,America,5171736,76.3,96.36,3.05,3452,9.451060917
Nicaragua,2003,America,5240876,76.3,96.53,2.97,3493,9.563312799
Nicaragua,2004,America,5309703,76.4,96.68,2.9,3632,9.943874059
Nicaragua,2005,America,5379327,76.6,96.83,2.85,3740,10.23956194
Nicaragua,2006,America,5450217,76.7,96.96,2.8,3846,10.52977413
Nicaragua,2007,America,5522119,76.8,97.08,2.76,3998,10.94592745
Nicaragua,2008,America,5594524,77,97.19,2.72,4060,11.1156742
Nicaragua,2009,America,5666595,77.1,97.29,2.68,3896,10.66666667
Nicaragua,2010,America,5737722,77.2,97.39,2.63,3966,10.85831622
Nicaragua,2011,America,5807787,77.4,97.48,2.59,4154,11.37303217
Nicaragua,2012,America,5877034,77.5,97.56,2.54,4304,11.78370979
Nicaragua,2013,America,5945646,77.6,97.65,2.5,4432,12.13415469
Nicaragua,2014,America,6013913,77.8,97.72,2.46,4574,12.5229295
Nicaragua,2015,America,6082032,78,97.79,2.42,4712,12.90075291
Niger,1800,Africa,1244861,30.8,56.687,6.83,446,1.221081451
Niger,1810,Africa,1244861,30.8,56.687,6.83,447,1.223819302
Niger,1820,Africa,1262280,30.8,56.687,6.83,447,1.223819302
Niger,1830,Africa,1312557,30.8,56.687,6.83,470,1.28678987
Niger,1840,Africa,1383237,30.8,56.687,6.83,493,1.349760438
Niger,1850,Africa,1457723,30.8,56.687,6.83,517,1.415468857
Niger,1860,Africa,1543423,30.8,56.687,6.83,543,1.486652977
Niger,1870,Africa,1634127,30.8,56.687,6.83,569,1.557837098
Niger,1880,Africa,1729822,30.8,56.687,6.83,598,1.637234771
Niger,1890,Africa,1831048,30.8,56.687,6.83,627,1.716632444
Niger,1900,Africa,1938530,30.8,56.781,6.83,658,1.801505818
Niger,1910,Africa,2052052,30.8,57.454,6.83,691,1.891854894
Niger,1920,Africa,2169089,30.8,58.466,6.83,735,2.012320329
Niger,1930,Africa,2285892,30.8,59.456,6.84,806,2.206707734
Niger,1940,Africa,2408985,30.8,60.388,6.85,883,2.417522245
Niger,1950,Africa,2559703,35.53,65.96,6.86,967,2.647501711
Niger,1951,Africa,2637582,35.61,66.042,6.87,989,2.707734428
Niger,1952,Africa,2717047,35.72,66.125,6.88,1011,2.767967146
Niger,1953,Africa,2797435,35.83,66.359,6.89,1032,2.825462012
Niger,1954,Africa,2878395,35.95,66.53,6.91,1054,2.88569473
Niger,1955,Africa,2959896,36.08,66.85,6.93,1077,2.948665298
Niger,1956,Africa,3042231,36.22,67.212,6.95,1099,3.008898015
Niger,1957,Africa,3126010,36.37,67.615,6.97,1121,3.069130732
Niger,1958,Africa,3212101,36.51,67.704,7,1144,3.1321013
Niger,1959,Africa,3301531,36.67,67.792,7.02,1167,3.195071869
Niger,1960,Africa,3395212,36.82,67.88,7.05,1220,3.34017796
Niger,1961,Africa,3493636,36.97,67.968,7.08,1248,3.416837782
Niger,1962,Africa,3596613,37.1,68.056,7.12,1355,3.709787817
Niger,1963,Africa,3703159,37.24,68.143,7.15,1461,4
Niger,1964,Africa,3811813,37.36,68.23,7.19,1437,3.934291581
Niger,1965,Africa,3921581,37.49,68.317,7.22,1517,4.153319644
Niger,1966,Africa,4032210,37.61,68.404,7.26,1469,4.021902806
Niger,1967,Africa,4144238,37.73,68.49,7.3,1448,3.96440794
Niger,1968,Africa,4258415,37.88,68.12,7.34,1432,3.920602327
Niger,1969,Africa,4375837,38.05,67.71,7.38,1362,3.728952772
Niger,1970,Africa,4497355,38.24,67.3,7.42,1376,3.767282683
Niger,1971,Africa,4623121,38.45,66.91,7.46,1426,3.904175222
Niger,1972,Africa,4753054,38.69,66.57,7.5,1325,3.627652293
Niger,1973,Africa,4887484,38.95,66.3,7.53,1077,2.948665298
Niger,1974,Africa,5026744,39.25,66.2,7.55,1148,3.143052704
Niger,1975,Africa,5171029,39.57,66.29,7.58,1093,2.99247091
Niger,1976,Africa,5320869,39.97,66.54,7.6,1077,2.948665298
Niger,1977,Africa,5476206,40.4,66.95,7.63,1135,3.107460643
Niger,1978,Africa,5635954,40.9,67.4,7.65,1260,3.449691992
Niger,1979,Africa,5798584,41.44,67.8,7.68,1320,3.613963039
Niger,1980,Africa,5963159,42,68.04,7.71,1353,3.704312115
Niger,1981,Africa,6129762,42.58,68.09,7.73,1337,3.660506502
Niger,1982,Africa,6299343,43.13,67.9,7.75,1291,3.534565366
Niger,1983,Africa,6472971,43.66,67.55,7.76,1237,3.386721424
Niger,1984,Africa,6652110,44.15,67.11,7.77,1004,2.74880219
Niger,1985,Africa,6838170,44.63,66.71,7.78,997,2.729637235
Niger,1986,Africa,7031675,45.09,66.42,7.77,1018,2.787132101
Niger,1987,Africa,7233482,45.57,66.31,7.77,958,2.622861054
Niger,1988,Africa,7445788,46.07,66.43,7.77,988,2.704996578
Niger,1989,Africa,7671233,46.62,66.71,7.76,965,2.64202601
Niger,1990,Africa,7911884,47.2,67.18,7.76,924,2.529774127
Niger,1991,Africa,8168834,47.9,67.81,7.76,918,2.513347023
Niger,1992,Africa,8442330,48.2,68.63,7.77,830,2.272416153
Niger,1993,Africa,8732500,48.6,69.62,7.77,814,2.228610541
Niger,1994,Africa,9039088,49.1,70.78,7.77,818,2.239561944
Niger,1995,Africa,9361912,49.5,72.05,7.77,811,2.220396988
Niger,1996,Africa,9701730,50.2,73.29,7.77,809,2.214921287
Niger,1997,Africa,10058960,50.6,74.41,7.77,802,2.195756331
Niger,1998,Africa,10432657,51.2,75.42,7.76,854,2.338124572
Niger,1999,Africa,10821434,51.8,76.36,7.74,819,2.242299795
Niger,2000,Africa,11224523,52.4,77.27,7.73,778,2.130047912
Niger,2001,Africa,11642308,52.9,78.24,7.7,804,2.201232033
Niger,2002,Africa,12075991,53.7,79.3,7.68,798,2.184804928
Niger,2003,Africa,12526725,54.4,80.43,7.66,811,2.220396988
Niger,2004,Africa,12996012,55.2,81.59,7.64,782,2.140999316
Niger,2005,Africa,13485436,55.9,82.73,7.62,788,2.15742642
Niger,2006,Africa,13995530,56.6,83.82,7.6,804,2.201232033
Niger,2007,Africa,14527631,57.3,84.87,7.59,799,2.187542779
Niger,2008,Africa,15085130,58,85.87,7.59,843,2.308008214
Niger,2009,Africa,15672194,58.6,86.79,7.59,806,2.206707734
Niger,2010,Africa,16291990,59.2,87.64,7.58,841,2.302532512
Niger,2011,Africa,16946485,59.6,88.39,7.58,828,2.266940452
Niger,2012,Africa,17635782,60,89.04,7.57,891,2.439425051
Niger,2013,Africa,18358863,60.4,89.59,7.56,897,2.455852156
Niger,2014,Africa,19113728,60.7,90.04,7.54,923,2.527036277
Niger,2015,Africa,19899120,61,90.45,7.51,943,2.581793292
Nigeria,1800,Africa,12100855,30.4,56.154,6.55,851,2.32991102
Nigeria,1810,Africa,12100855,30.4,56.154,6.55,867,2.373716632
Nigeria,1820,Africa,12238319,30.4,56.154,6.55,882,2.414784394
Nigeria,1830,Africa,12633330,30.4,56.154,6.55,923,2.527036277
Nigeria,1840,Africa,13184823,30.4,56.154,6.55,966,2.64476386
Nigeria,1850,Africa,13760390,30.4,56.154,6.55,1011,2.767967146
Nigeria,1860,Africa,14374142,30.4,56.154,6.55,1058,2.896646133
Nigeria,1870,Africa,15015256,30.4,56.154,6.55,1108,3.033538672
Nigeria,1880,Africa,15683139,30.4,56.154,6.55,1159,3.173169062
Nigeria,1890,Africa,16380516,30.4,56.154,6.55,1213,3.321013005
Nigeria,1900,Africa,17111076,30.4,56.249,6.55,1269,3.474332649
Nigeria,1910,Africa,17872899,30.4,56.93,6.55,1328,3.635865845
Nigeria,1920,Africa,18664138,30.4,57.955,6.55,1529,4.186173854
Nigeria,1930,Africa,19220499,30.4,58.618,6.51,1857,5.084188912
Nigeria,1940,Africa,26625012,30.4,59.06,6.43,2254,6.171115674
Nigeria,1950,Africa,37859745,34.93,62.997,6.36,2735,7.488021903
Nigeria,1951,Africa,38431323,35.25,63.271,6.36,2843,7.783709788
Nigeria,1952,Africa,39049831,35.74,63.66,6.35,2971,8.134154689
Nigeria,1953,Africa,39707796,36.25,63.998,6.35,2981,8.161533196
Nigeria,1954,Africa,40399771,36.79,64.332,6.35,3141,8.599589322
Nigeria,1955,Africa,41122333,37.35,64.663,6.35,3106,8.503764545
Nigeria,1956,Africa,41874186,37.93,64.991,6.35,2975,8.145106092
Nigeria,1957,Africa,42656058,38.53,65.316,6.35,2975,8.145106092
Nigeria,1958,Africa,43470429,39.14,65.638,6.36,3090,8.459958932
Nigeria,1959,Africa,44321061,39.76,65.958,6.36,3151,8.62696783
Nigeria,1960,Africa,45211614,40.39,66.274,6.35,3810,10.4312115
Nigeria,1961,Africa,46144154,41,66.588,6.35,3551,9.722108145
Nigeria,1962,Africa,47117859,41.61,66.898,6.35,3585,9.815195072
Nigeria,1963,Africa,48128460,42.19,67.063,6.34,3788,10.37097878
Nigeria,1964,Africa,49169819,42.75,67.25,6.34,3803,10.41204654
Nigeria,1965,Africa,50238569,43.29,67.95,6.34,3524,9.648186174
Nigeria,1966,Africa,51336375,43.81,68.62,6.34,3252,8.90349076
Nigeria,1967,Africa,52468593,38.31,69.3,6.36,2666,7.299110198
Nigeria,1968,Africa,53640547,33.47,70,6.39,2610,7.145790554
Nigeria,1969,Africa,54859201,31.63,70.74,6.43,2988,8.180698152
Nigeria,1970,Africa,56131844,41.79,71.51,6.47,3483,9.535934292
Nigeria,1971,Africa,57453734,46.56,72.29,6.52,3889,10.64750171
Nigeria,1972,Africa,58829319,47.16,73.11,6.58,3928,10.75427789
Nigeria,1973,Africa,60285453,47.77,73.96,6.63,4042,11.06639288
Nigeria,1974,Africa,61857023,48.38,74.77,6.67,4381,11.9945243
Nigeria,1975,Africa,63565598,49,75.57,6.71,4044,11.07186858
Nigeria,1976,Africa,65426976,49.62,76.32,6.74,4288,11.73990418
Nigeria,1977,Africa,67425435,50.24,77.01,6.76,4415,12.08761123
Nigeria,1978,Africa,69512233,50.84,77.62,6.77,4040,11.06091718
Nigeria,1979,Africa,71619216,51.42,78.14,6.78,4192,11.4770705
Nigeria,1980,Africa,73698096,51.95,78.56,6.78,4250,11.63586585
Nigeria,1981,Africa,75729572,52.41,78.85,6.78,3598,9.850787132
Nigeria,1982,Africa,77729802,52.8,79.04,6.77,3474,9.511293634
Nigeria,1983,Africa,79729311,53.12,79.11,6.75,3221,8.818617385
Nigeria,1984,Africa,81775215,53.36,79.12,6.73,3081,8.435318275
Nigeria,1985,Africa,83901570,53.54,79.05,6.7,3258,8.919917864
Nigeria,1986,Africa,86118043,53.67,78.94,6.66,2901,7.942505133
Nigeria,1987,Africa,88412917,53.78,78.85,6.63,2526,6.915811088
Nigeria,1988,Africa,90773613,53.88,78.78,6.58,2650,7.255304586
Nigeria,1989,Africa,93179755,53.98,78.74,6.54,2753,7.537303217
Nigeria,1990,Africa,95617345,54.1,78.75,6.49,3030,8.295687885
Nigeria,1991,Africa,98085436,54.3,78.78,6.44,2936,8.038329911
Nigeria,1992,Africa,100592458,54.4,78.83,6.4,2875,7.871321013
Nigeria,1993,Africa,103145093,54.5,78.9,6.35,2863,7.838466804
Nigeria,1994,Africa,105753088,54.9,79.03,6.3,2817,7.712525667
Nigeria,1995,Africa,108424822,55,79.22,6.26,2740,7.501711157
Nigeria,1996,Africa,111164651,55,79.49,6.22,2805,7.679671458
Nigeria,1997,Africa,113975055,55,79.86,6.19,2813,7.701574264
Nigeria,1998,Africa,116860691,55.1,80.3,6.15,2818,7.715263518
Nigeria,1999,Africa,119826231,55.2,80.8,6.13,2761,7.559206023
Nigeria,2000,Africa,122876723,55.2,81.32,6.1,2836,7.764544832
Nigeria,2001,Africa,126014935,55.4,81.87,6.08,2888,7.906913073
Nigeria,2002,Africa,129246283,55.3,82.44,6.06,2922,8
Nigeria,2003,Africa,132581484,55.6,83.01,6.04,3144,8.607802875
Nigeria,2004,Africa,136033321,56.1,83.59,6.03,4098,11.21971253
Nigeria,2005,Africa,139611303,56.8,84.19,6.02,4130,11.30732375
Nigeria,2006,Africa,143318011,57.4,84.78,6.02,4353,11.91786448
Nigeria,2007,Africa,147152502,58.3,85.36,6.02,4528,12.39698836
Nigeria,2008,Africa,151115683,59.2,85.91,6.02,4684,12.82409309
Nigeria,2009,Africa,155207145,60.3,86.45,6.02,4874,13.34428474
Nigeria,2010,Africa,159424742,61.2,86.97,6.02,5114,14.00136893
Nigeria,2011,Africa,163770669,62,87.45,6.02,5217,14.28336756
Nigeria,2012,Africa,168240403,62.6,87.91,6,5291,14.48596851
Nigeria,2013,Africa,172816517,63.3,88.34,5.98,5423,14.84736482
Nigeria,2014,Africa,177475986,63.7,88.75,5.94,5607,15.35112936
Nigeria,2015,Africa,182201962,64.6,89.12,5.89,5727,15.67967146
